sector,subsector,indicator_name,date,region_state,value,unit,frequency,source,notes
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-12-01,All India,5.897435897436,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-01-01,All India,5.626598465473,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-02-01,All India,6.377551020408,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-03-01,All India,7.908163265306,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-04-01,All India,8.883248730964,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-05-01,All India,9.113924050633,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-06-01,All India,8.771929824561,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-07-01,All India,9.405940594059,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-08-01,All India,10.294117647059,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-09-01,All India,10.975609756098,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-10-01,All India,11.138014527845,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-11-01,All India,11.111111111111,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2008-12-01,All India,11.138014527845,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2009-01-01,All India,11.622276029056,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2009-02-01,All India,10.791366906475,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2009-03-01,All India,9.456264775414,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2009-04-01,All India,9.090909090909,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
